id,flight_type,city,status,gate,claim,scheduled_time,actual_time,flight_codes,route_airport_code,delay_min,primary_flight_code,airline_code,flight_number,airline,status_clean,flight_date,hour,day_of_week,month,is_cancelled,is_delayed,is_ontime,is_early,otp_15_flag
711272.0,arrival,Sacramento,Arrived,19,5.0,2026-03-22 08:25:00,2026-03-22 08:58:00,WN8504,SMF,33.0,WN8504,WN,8504,Southwest,Delayed,2026-03-22,8,Sunday,3,0,1,0,0,0.0
,arrival,Dallas-Ft. Worth,Arrived,7,1.0,2026-03-22 08:33:00,2026-03-22 08:26:00,AA1686,DFW,-7.0,AA1686,AA,1686,American,On Time,2026-03-22,8,Sunday,3,0,0,1,0,1.0
,arrival,San Francisco,Arrived,12,3.0,2026-03-22 08:35:00,2026-03-22 08:27:00,AS3440,SFO,-8.0,AS3440,AS,3440,Alaska,On Time,2026-03-22,8,Sunday,3,0,0,1,0,1.0
710817.0,arrival,Sacramento,Arrived,21,5.0,2026-03-22 08:35:00,2026-03-22 08:30:00,WN726,SMF,-5.0,WN726,WN,726,Southwest,On Time,2026-03-22,8,Sunday,3,0,0,1,0,1.0
,arrival,Provo,Arrived,4,2.0,2026-03-22 08:40:00,2026-03-22 08:30:00,MX602,PVU,-10.0,MX602,MX,602,Breeze,On Time,2026-03-22,8,Sunday,3,0,0,1,0,1.0
710819.0,arrival,Phoenix,Arrived,17,5.0,2026-03-22 08:45:00,2026-03-22 08:31:00,WN2566,PHX,-14.0,WN2566,WN,2566,Southwest,On Time,2026-03-22,8,Sunday,3,0,0,1,0,1.0
,arrival,Phoenix,Arrived,15,6.0,2026-03-22 08:50:00,2026-03-22 09:24:00,F91719,PHX,34.0,F91719,F,91719,Other,Delayed,2026-03-22,8,Sunday,3,0,1,0,0,0.0
,arrival,Phoenix,Arrived,6,1.0,2026-03-22 08:55:00,2026-03-22 08:58:00,AA543,PHX,3.0,AA543,AA,543,American,On Time,2026-03-22,8,Sunday,3,0,0,1,0,1.0
710828.0,arrival,San Jose,Arrived,20,5.0,2026-03-22 08:55:00,2026-03-22 08:44:00,WN4455,SJC,-11.0,WN4455,WN,4455,Southwest,On Time,2026-03-22,8,Sunday,3,0,0,1,0,1.0
,arrival,Provo,Arrived,16,6.0,2026-03-22 08:59:00,2026-03-22 08:41:00,G43211,PVU,-18.0,G43211,G,43211,Other,Early,2026-03-22,8,Sunday,3,0,0,0,1,1.0
,arrival,San Francisco,Arrived,8,4.0,2026-03-22 09:03:00,2026-03-22 08:58:00,"UA5937, AC4246",SFO,-5.0,UA5937,UA,5937,United,On Time,2026-03-22,9,Sunday,3,0,0,1,0,1.0
,arrival,Salt Lake City,Arrived,2,2.0,2026-03-22 09:09:00,2026-03-22 08:50:00,DL1198,SLC,-19.0,DL1198,DL,1198,Delta,Early,2026-03-22,9,Sunday,3,0,0,0,1,1.0
710830.0,arrival,Oakland,Arrived,18,5.0,2026-03-22 09:10:00,2026-03-22 09:05:00,WN1199,OAK,-5.0,WN1199,WN,1199,Southwest,On Time,2026-03-22,9,Sunday,3,0,0,1,0,1.0
,arrival,Boise,Arrived,11,3.0,2026-03-22 09:11:00,2026-03-22 08:56:00,AS486,BOI,-15.0,AS486,AS,486,Alaska,Early,2026-03-22,9,Sunday,3,0,0,0,1,1.0
,arrival,Portland,Arrived,13,3.0,2026-03-22 09:38:00,2026-03-22 09:30:00,AS1404,PDX,-8.0,AS1404,AS,1404,Alaska,On Time,2026-03-22,9,Sunday,3,0,0,1,0,1.0
710841.0,arrival,Sacramento,Arrived,19,5.0,2026-03-22 09:40:00,2026-03-22 10:31:00,WN2206,SMF,51.0,WN2206,WN,2206,Southwest,Delayed,2026-03-22,9,Sunday,3,0,1,0,0,0.0
,arrival,Denver,Arrived,9,4.0,2026-03-22 09:48:00,2026-03-22 09:27:00,"UA2666, AC5491",DEN,-21.0,UA2666,UA,2666,United,Early,2026-03-22,9,Sunday,3,0,0,0,1,1.0
710846.0,arrival,Las Vegas,Arrived,17,5.0,2026-03-22 09:50:00,2026-03-22 09:48:00,WN935,LAS,-2.0,WN935,WN,935,Southwest,On Time,2026-03-22,9,Sunday,3,0,0,1,0,1.0
,arrival,Everett,Arrived,12,3.0,2026-03-22 09:50:00,2026-03-22 09:28:00,AS2270,PAE,-22.0,AS2270,AS,2270,Alaska,Early,2026-03-22,9,Sunday,3,0,0,0,1,1.0
,arrival,Las Vegas,Arrived,,6.0,2026-03-22 09:53:00,2026-03-22 09:53:00,NK1622,LAS,0.0,NK1622,NK,1622,Spirit,On Time,2026-03-22,9,Sunday,3,0,0,1,0,1.0
,arrival,Dallas-Ft. Worth,Arrived,5,1.0,2026-03-22 10:05:00,2026-03-22 09:46:00,AA3197,DFW,-19.0,AA3197,AA,3197,American,Early,2026-03-22,10,Sunday,3,0,0,0,1,1.0
710851.0,arrival,Denver,Arrived,21,5.0,2026-03-22 10:05:00,2026-03-22 10:01:00,WN361,DEN,-4.0,WN361,WN,361,Southwest,On Time,2026-03-22,10,Sunday,3,0,0,1,0,1.0
,arrival,Newark,Arrived,10,4.0,2026-03-22 10:09:00,2026-03-22 10:09:00,"UA785, AC3741",EWR,0.0,UA785,UA,785,United,On Time,2026-03-22,10,Sunday,3,0,0,1,0,1.0
,arrival,Seattle-Tacoma,Arrived,4,2.0,2026-03-22 10:14:00,2026-03-22 09:51:00,DL2101,SEA,-23.0,DL2101,DL,2101,Delta,Early,2026-03-22,10,Sunday,3,0,0,0,1,1.0
,arrival,Seattle-Tacoma,Arrived,11,3.0,2026-03-22 10:19:00,2026-03-22 10:02:00,AS699,SEA,-17.0,AS699,AS,699,Alaska,Early,2026-03-22,10,Sunday,3,0,0,0,1,1.0
,arrival,Chicago/O'Hare,Arrived,6,1.0,2026-03-22 10:46:00,2026-03-22 10:38:00,AA2285,ORD,-8.0,AA2285,AA,2285,American,On Time,2026-03-22,10,Sunday,3,0,0,1,0,1.0
,arrival,Detroit,Arrived,3,2.0,2026-03-22 10:46:00,2026-03-22 10:28:00,DL1857,DTW,-18.0,DL1857,DL,1857,Delta,Early,2026-03-22,10,Sunday,3,0,0,0,1,1.0
,arrival,Denver,Arrived,15,6.0,2026-03-22 10:47:00,2026-03-22 10:23:00,F94371,DEN,-24.0,F94371,F,94371,Other,Early,2026-03-22,10,Sunday,3,0,0,0,1,1.0
710861.0,arrival,San Jose,Arrived,18,5.0,2026-03-22 11:05:00,2026-03-22 11:10:00,WN2443,SJC,5.0,WN2443,WN,2443,Southwest,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
,arrival,San Francisco,Arrived,12,3.0,2026-03-22 11:08:00,2026-03-22 10:59:00,AS3034,SFO,-9.0,AS3034,AS,3034,Alaska,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
,arrival,Las Vegas,Arrived,4,2.0,2026-03-22 11:16:00,2026-03-22 11:17:00,DL4078,LAS,1.0,DL4078,DL,4078,Delta,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
,arrival,Seattle-Tacoma,Arrived,13,3.0,2026-03-22 11:19:00,2026-03-22 10:46:00,AS759,SEA,-33.0,AS759,AS,759,Alaska,Early,2026-03-22,11,Sunday,3,0,0,0,1,1.0
,arrival,Atlanta,Arrived,2,2.0,2026-03-22 11:24:00,2026-03-22 11:01:00,DL329,ATL,-23.0,DL329,DL,329,Delta,Early,2026-03-22,11,Sunday,3,0,0,0,1,1.0
,arrival,Vancouver,Arrived,14,6.0,2026-03-22 11:25:00,2026-03-22 11:16:00,AC598,YVR,-9.0,AC598,AC,598,Air Canada,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
710864.0,arrival,Las Vegas,Arrived,20,5.0,2026-03-22 11:25:00,2026-03-22 11:08:00,WN1479,LAS,-17.0,WN1479,WN,1479,Southwest,Early,2026-03-22,11,Sunday,3,0,0,0,1,1.0
,arrival,Houston,Arrived,8,4.0,2026-03-22 11:27:00,2026-03-22 11:34:00,UA1383,IAH,7.0,UA1383,UA,1383,United,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
710868.0,arrival,Oakland,Arrived,17,5.0,2026-03-22 11:35:00,2026-03-22 11:29:00,WN1984,OAK,-6.0,WN1984,WN,1984,Southwest,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
,arrival,Phoenix,Arrived,6,1.0,2026-03-22 11:36:00,2026-03-22 11:44:00,AA456,PHX,8.0,AA456,AA,456,American,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
,arrival,Chicago/O'Hare,Arrived,9,3.0,2026-03-22 11:51:00,2026-03-22 11:43:00,"UA1304, AC5451",ORD,-8.0,UA1304,UA,1304,United,On Time,2026-03-22,11,Sunday,3,0,0,1,0,1.0
,arrival,New York/JFK,Arrived,7,1.0,2026-03-22 11:52:00,2026-03-22 11:27:00,AA3085,JFK,-25.0,AA3085,AA,3085,American,Early,2026-03-22,11,Sunday,3,0,0,0,1,1.0
